ID;Estado;Antigüedad;Tipo_de_Casa;Tiempo;Edad;Estado_Civil;Registro;Tipo_Trabajo;Gastos;Ingresos;Activos;Deuda;Monto;Precio
2756;1;36;2;60;61;2;1;1;45;154;4000;0;1350;1650
2757;1;4;2;48;29;2;1;1;45;160;3500;0;1000;1226
2758;1;0;5;24;21;1;1;1;35;160;0;0;900;1681
2759;2;10;2;60;40;2;1;1;45;70;7500;0;1388;1388
2760;1;9;1;60;41;2;1;1;72;120;6000;700;1600;1776
2761;1;8;2;36;30;2;1;3;45;80;7000;3000;1000;1734
2762;1;9;1;36;39;2;1;3;54;90;0;0;600;875
2763;2;1;5;36;24;1;2;2;35;120;0;0;250;750
2764;1;19;2;60;46;2;1;3;60;190;7000;0;1500;2755
2765;1;18;2;36;34;2;1;1;60;130;6000;0;650;1601
2766;1;7;2;60;28;2;1;1;35;111;3000;0;1600;1707
2767;1;9;1;60;43;2;1;1;88;280;0;0;850;863
2768;1;8;1;60;31;1;1;1;46;110;0;0;850;880
2769;2;5;1;36;28;2;1;3;60;0;0;0;900;1200
2770;1;30;2;60;54;2;1;1;60;150;15000;0;1000;1388
2771;2;10;3;48;37;2;1;1;60;150;1000;0;1200;1350
2772;1;0;2;36;47;2;1;2;35;85;99999999;0;500;700
2773;2;10;2;36;36;2;2;3;60;200;7000;0;1100;1250
2774;1;9;6;48;24;1;1;1;45;88;0;0;1200;1302
2775;2;2;6;60;22;1;1;1;35;58;12000;0;1450;1600
2776;2;13;6;48;37;2;1;1;60;98;0;0;950;1365
2777;1;24;2;60;45;2;1;1;90;198;3500;0;900;1541
2778;1;10;2;60;39;2;1;3;60;171;39000;0;3000;3569
2779;1;10;5;36;37;1;2;1;35;150;0;0;1000;2484
2780;2;0;6;60;23;1;1;2;35;0;0;0;1000;1084
2781;1;7;2;6;52;2;2;3;60;0;9000;0;550;2136
2782;1;8;3;48;31;2;1;1;60;122;4000;0;1400;1732
2783;1;2;2;60;31;2;1;1;60;306;4000;0;1000;2095
2784;1;18;3;60;48;3;1;3;45;200;8500;500;1300;1309
2785;1;14;2;60;28;2;1;1;60;107;6000;2500;950;1610
2786;1;1;5;24;29;1;1;2;35;147;0;0;650;1370
2787;2;25;2;60;44;1;2;1;35;100;3500;360;1050;1606
2788;1;5;2;60;31;1;1;1;35;172;8000;0;850;1934
2789;1;4;2;6;30;1;1;1;35;300;10000;0;750;1436
2790;1;13;2;36;40;3;1;1;35;109;6000;3300;900;1073
2791;1;11;2;48;28;1;1;1;35;345;6000;0;830;1152
2792;2;10;2;60;37;1;1;1;35;92;3000;0;1500;1635
2793;2;3;5;60;35;2;2;1;35;410;0;0;2000;2228
2794;1;5;5;60;21;1;1;2;35;70;0;0;1400;1550
2795;1;8;5;42;27;1;1;1;35;107;0;0;400;1418
2796;1;12;2;36;32;2;1;1;45;115;3500;0;800;1280
2797;1;2;6;60;20;1;1;1;35;165;2000;0;1000;1275
2798;1;0;5;60;19;1;1;4;75;200;3000;0;1800;2091
2799;1;19;2;24;52;2;1;1;35;180;2500;0;580;1380
2800;2;2;2;36;55;2;1;1;35;87;10000;0;1150;2000
2801;1;19;6;60;34;2;1;1;75;154;4500;0;1600;1778
2802;1;0;2;36;53;4;1;3;35;0;10000;2000;600;787
2803;2;1;5;24;21;1;1;1;35;60;0;0;900;1486
2804;2;1;2;24;32;2;1;2;45;182;4000;200;175;175
2805;2;2;2;60;26;1;1;3;35;0;10000;4800;1600;1911
2806;1;10;2;60;50;2;1;3;35;0;3500;0;700;985
2807;1;1;6;36;32;1;1;3;35;0;0;0;1000;1172
2808;1;0;2;18;26;1;1;4;35;85;7500;2600;600;1290
2809;1;7;1;36;33;4;2;1;47;115;0;0;645;895
2810;1;1;6;36;46;2;1;3;60;0;0;0;660;1212
2811;1;14;2;18;37;2;1;1;60;215;7000;0;600;1661
2812;1;16;2;60;48;2;1;3;45;273;7000;0;2000;2529
2813;1;8;5;36;26;2;1;3;45;0;4000;0;1000;1500
2814;1;1;5;60;22;1;1;1;35;110;2000;0;1500;2098
2815;2;0;6;36;41;2;2;3;35;0;0;0;1000;1600
2816;2;3;1;36;61;2;1;1;41;57;12000;0;2500;3559
2817;1;10;5;48;24;1;1;1;35;163;0;0;1000;1260
2818;1;3;5;24;24;2;1;1;35;120;10000;0;500;650
2819;2;4;5;60;26;1;1;1;35;52;0;0;1050;1372
2820;1;1;1;36;22;1;1;1;59;136;0;0;450;2050
2821;2;3;2;36;36;2;1;3;90;82;4000;0;1300;1500
2822;1;2;1;48;45;2;1;3;47;124;0;0;1600;1895
2823;1;5;5;12;43;2;1;1;105;265;0;0;500;1114
2824;1;5;5;24;35;2;2;1;35;189;3000;0;800;1828
2825;2;4;2;60;35;2;2;3;45;0;15000;3000;2000;2477
2826;1;10;5;36;28;2;1;3;45;230;0;0;1700;2300
2827;2;2;2;60;32;2;2;1;60;260;2500;450;1800;2400
2828;1;30;3;36;66;1;1;1;35;111;3500;0;800;1251
2829;1;15;6;48;33;2;1;1;45;125;0;0;1000;1587
2830;1;0;5;36;25;1;1;1;35;440;0;0;550;1546
2831;2;3;2;60;40;2;2;1;60;200;8000;0;1700;2000
2832;1;4;1;48;42;2;1;3;100;245;0;0;1450;1489
2833;2;4;2;60;42;2;1;4;105;88;3500;108;1000;1025
2834;2;12;2;60;35;2;1;1;60;92;3000;1600;875;875
2835;2;1;1;60;30;2;1;2;84;92;0;0;750;900
2836;1;18;2;60;39;2;1;1;60;130;3500;0;1400;1471
2837;1;12;5;60;27;1;1;1;35;150;0;0;1350;1750
2838;1;7;2;60;44;2;1;1;45;112;3500;0;1450;1625
2839;1;5;2;60;40;2;2;1;60;134;3500;0;1200;1291
2840;2;2;2;60;32;2;2;1;60;101;7000;2500;1600;1850
2841;1;14;2;60;29;2;1;1;35;143;5000;0;1400;1668
2842;2;5;3;72;29;2;1;1;45;92;1500;850;1450;1516
2843;2;1;6;36;40;2;2;1;75;150;0;0;800;800
2844;1;2;1;48;41;4;1;1;61;162;0;0;900;1178
2845;2;1;2;48;34;2;1;4;60;45;2500;0;1000;1476
2846;1;13;2;24;37;1;1;1;35;100;3000;0;800;1494
2847;1;12;2;48;42;2;1;1;60;118;5000;0;900;1350
2848;1;0;5;36;22;2;1;2;35;72;0;0;650;950
2849;1;6;5;12;27;1;1;3;35;129;0;0;400;1777
2850;1;3;5;36;29;1;1;2;35;110;0;0;800;1428
2851;1;5;2;36;58;2;1;4;35;80;7000;0;750;1150
2852;1;12;2;36;34;2;1;1;60;97;4500;96;600;1253
2853;1;14;2;60;43;2;1;1;45;103;4000;0;950;1206
2854;2;0;2;36;42;2;1;1;75;0;7000;0;2500;3058
2855;2;15;2;60;31;2;2;1;45;96;4000;0;960;1031
2856;2;1;3;48;55;2;1;1;60;94;8000;840;900;1050
2857;1;7;5;6;28;1;1;1;35;93;99999999;0;600;1827
2858;1;0;5;60;24;1;1;1;35;148;12000;0;1150;1275
2859;1;2;2;60;44;2;1;1;75;274;6000;0;1600;2070
2860;1;5;5;60;59;2;1;4;35;140;5000;0;650;730
2861;1;20;1;48;44;3;2;3;43;77;0;0;550;1499
2862;1;1;5;36;27;1;1;1;35;91;0;0;1000;1866
2863;2;0;1;36;34;1;1;2;44;85;0;0;325;375
2864;2;29;2;60;50;3;1;1;35;175;6000;0;1143;1143
2865;1;6;4;24;37;2;1;1;75;466;10000;800;1678;1678
2866;1;3;2;48;42;2;1;1;45;150;20000;3000;1500;2163
2867;2;1;5;48;22;1;1;2;35;52;0;0;1200;1442
2868;1;4;1;36;35;2;1;2;52;72;0;0;350;899
2869;1;0;2;36;37;2;1;3;60;0;15000;0;400;750
2870;1;13;2;36;50;2;1;1;45;139;1800;0;715;1683
2871;1;12;5;60;32;2;1;1;35;105;0;0;1400;1780
2872;1;5;2;60;58;2;1;3;45;93;45000;0;1500;2090
2873;1;22;2;48;48;2;1;3;75;642;37000;0;1000;1484
2874;1;15;2;60;56;2;2;3;45;155;10500;0;1250;1392
2875;1;30;2;60;53;2;1;1;35;120;4000;0;1250;1401
2876;1;3;1;36;45;2;1;3;61;155;10000;0;1000;1500
2877;1;20;2;48;37;4;1;1;35;165;8000;1000;1300;2500
2878;1;0;5;24;23;2;1;2;35;150;0;0;500;1175
2879;2;5;1;60;29;2;1;1;56;105;0;0;1350;1396
2880;1;1;5;60;20;1;1;1;35;65;0;0;1000;1479
2881;2;5;2;12;27;2;1;1;45;86;2500;0;1000;1600
2882;2;3;1;60;34;2;1;3;45;0;0;0;1000;1625
2883;1;10;1;48;39;2;1;1;51;163;0;0;880;1345
2884;1;3;6;60;32;2;1;3;35;0;0;0;1000;1731
2885;1;5;2;6;52;2;1;1;35;122;2000;0;250;1500
2886;2;4;1;36;34;2;1;1;73;126;0;0;1000;1250
2887;2;3;2;36;28;2;1;2;35;100;3000;0;1000;1851
2888;2;1;6;36;37;2;1;3;60;27;0;0;850;1000
2889;1;5;2;36;45;2;1;1;75;167;7000;2300;400;800
2890;2;14;1;48;33;2;1;1;65;45;0;0;1300;1695
2891;1;27;2;36;53;2;2;1;35;136;4000;0;350;1389
2892;1;1;2;48;39;2;1;1;45;150;10500;0;1300;1392
2893;1;24;2;18;38;2;2;1;45;0;7000;90;300;400
2894;1;15;2;24;29;2;1;1;45;130;4000;0;400;899
2895;1;20;2;60;36;2;1;1;45;218;5000;2500;1600;2478
2896;1;31;2;48;57;2;2;3;60;230;19400;1781;600;887
2897;2;0;2;60;24;2;1;4;35;104;7000;2500;1350;1425
2898;1;7;2;36;36;2;1;1;45;103;4000;0;325;1626
2899;1;9;1;48;23;2;1;1;47;118;0;0;1500;1643
2900;2;0;1;36;36;2;1;2;84;240;0;0;1050;1342
2901;1;18;6;36;52;2;1;1;35;120;0;0;600;1418
2902;1;19;3;60;54;2;1;1;45;80;3500;0;1300;1534
2903;1;2;1;36;45;1;1;1;45;99;0;0;350;555
2904;1;8;2;36;53;2;1;1;45;254;6000;0;350;575
2905;1;12;2;60;27;2;1;1;35;167;4000;0;1000;1537
2906;1;16;1;60;47;2;2;1;72;120;0;0;1150;1428
2907;1;26;2;36;44;2;1;1;75;108;6000;0;1606;2605
2908;1;32;2;36;56;2;1;1;60;152;7000;0;1000;2950
2909;1;12;3;12;41;2;1;3;75;111;20000;0;1200;2130
2910;1;1;2;60;59;2;1;4;45;228;10000;0;1150;1150
2911;1;14;2;48;48;2;2;1;60;107;5000;0;850;1801
2912;1;7;1;60;56;2;1;1;55;101;0;0;790;1106
2913;1;13;5;36;27;1;1;1;35;105;0;0;500;800
2914;2;1;5;48;36;2;1;2;60;150;0;0;1000;1148
2915;1;0;3;60;31;2;1;3;45;99999999;4500;0;1550;1954
2916;1;5;2;60;49;2;2;1;60;125;14000;0;1000;1297
2917;1;30;1;24;53;2;1;3;69;240;25000;0;1000;2200
2918;1;21;2;48;53;2;1;1;35;110;3000;0;1000;1674
2919;1;11;2;60;38;2;1;3;35;122;3500;0;1000;1182
2920;1;11;1;60;50;2;1;3;50;152;0;0;1400;1637
2921;1;4;5;48;21;1;1;1;35;60;4000;0;600;1320
2922;2;2;1;60;41;2;1;3;44;90;0;0;1800;2213
2923;1;20;2;24;46;2;1;3;35;40;17000;0;1000;1895
2924;1;26;2;60;54;2;1;3;60;186;80000;0;1600;2257
2925;1;20;2;36;48;2;1;1;60;131;3500;0;1000;2188
2926;1;1;5;24;26;1;1;1;45;153;18500;0;500;1505
2927;1;8;3;36;33;2;1;3;45;0;5100;0;600;1124
2928;1;12;3;48;37;2;1;3;60;100;9000;0;1200;1995
2929;1;4;2;60;37;2;1;3;35;128;18000;0;800;1560
2930;1;4;2;60;37;2;1;3;35;128;18000;0;800;1560
2931;2;4;3;60;43;2;2;1;45;109;0;0;1050;1530
2932;1;2;2;60;33;2;1;1;60;198;4600;3500;700;760
2933;2;13;1;48;28;2;2;1;54;190;0;0;800;1157
2934;1;28;2;24;49;2;1;1;35;73;2700;0;400;500
2935;2;5;5;24;28;1;2;3;35;0;0;0;400;640
2936;1;15;2;60;32;5;1;3;35;0;6000;3300;1550;1612
2937;1;21;2;36;51;2;1;1;75;160;1500;0;900;1221
2938;1;3;2;60;28;2;2;2;60;122;5000;1000;800;1484
2939;1;2;2;36;30;2;1;3;35;0;4000;0;1100;1850
2940;1;14;2;48;51;2;1;1;45;130;2000;0;1400;1700
2941;1;6;3;60;45;2;1;1;60;169;2500;300;1250;1565
2942;1;4;5;24;40;1;1;1;35;150;5500;600;500;1672
2943;1;1;1;60;29;2;1;1;59;142;0;0;700;1344
2944;1;5;3;36;32;2;1;1;75;101;40000;0;1400;1444
2945;2;2;5;36;24;1;1;1;35;65;0;0;895;895
2946;1;0;2;60;30;1;1;2;35;285;8000;0;850;1251
2947;1;14;3;48;42;2;1;1;90;151;8000;6300;1000;1650
2948;2;0;1;48;49;2;1;2;52;72;0;0;500;950
2949;2;4;1;60;34;1;1;1;43;80;0;0;1500;2218
2950;2;2;2;36;29;1;1;3;35;71;3000;0;950;1300
2951;2;15;2;48;50;2;2;3;60;0;99999999;99999999;4000;6146
2952;2;11;2;48;26;2;1;1;35;135;3500;0;200;1871
2953;1;25;2;48;48;2;2;1;35;202;4000;0;800;1800
2954;1;21;2;36;50;5;1;3;35;0;80000;0;1250;1423
2955;2;2;2;36;21;1;2;3;35;25;13000;4000;1000;1200
2956;1;20;2;36;63;2;1;3;35;110;6000;0;1000;1675
2957;1;9;2;60;32;2;1;1;45;103;4500;0;1100;1293
2958;1;15;2;60;51;2;1;1;60;216;5000;0;1000;1200
2959;1;5;5;60;25;1;1;1;35;75;0;0;1200;1300
2960;2;1;6;60;32;2;2;2;35;114;4000;500;1150;1661
2961;1;14;2;60;28;2;2;1;35;198;7000;900;1000;1850
2962;1;9;1;48;32;2;2;1;87;270;0;0;1000;1640
2963;1;7;2;12;45;3;2;3;75;200;15000;0;600;1130
2964;1;1;5;24;21;1;1;1;35;64;3000;0;700;1250
2965;1;19;2;24;35;2;1;1;60;90;4000;0;200;1147
2966;1;12;2;60;27;2;1;1;35;132;3000;1400;1400;1428
2967;1;11;2;60;26;2;1;1;35;70;5000;0;1050;1273
2968;1;1;5;48;21;1;1;2;35;164;0;0;1400;1503
2969;1;2;2;24;40;2;1;3;60;0;5000;0;680;1682
2970;1;6;5;48;37;2;1;1;45;179;0;0;1000;1530
2971;1;5;2;60;35;2;1;3;45;0;25000;0;1500;1850
2972;1;25;3;60;58;2;1;1;35;164;5000;1000;1500;2000
2973;2;15;2;60;50;3;2;3;35;25;15000;2520;880;951
2974;1;5;5;24;25;1;1;2;35;111;0;0;750;1125
2975;1;13;2;60;43;2;1;1;45;123;3500;0;1600;1805
2976;1;35;1;60;52;2;1;1;83;384;3000;3000;900;1633
2977;1;6;5;60;41;2;1;1;75;217;0;0;1230;1238
2978;1;28;2;30;54;2;1;1;45;234;15000;0;1250;2166
2979;1;25;2;36;50;2;1;3;60;0;25000;3000;2300;3295
2980;1;0;2;60;61;2;1;4;35;113;3000;0;1300;1726
2981;1;20;6;48;47;2;1;1;45;182;0;0;1200;1431
2982;1;15;5;48;30;4;1;1;35;126;0;0;850;1075
2983;2;5;2;36;35;4;1;3;45;99999999;2000;0;750;975
2984;1;3;5;24;20;1;1;1;35;170;2000;0;500;1624
2985;1;2;2;48;57;2;1;1;45;184;4000;0;1000;1500
2986;2;1;2;60;43;2;1;2;75;147;6000;2000;750;1256
2987;1;10;2;36;43;2;1;1;60;200;6500;0;1370;1717
2988;1;15;2;60;29;2;1;1;45;42;15000;4800;1500;2519
2989;2;0;1;60;38;2;1;1;67;69;0;0;1200;1497
2990;1;0;1;36;25;1;1;2;44;93;0;0;800;1212
2991;2;0;2;36;27;2;1;3;45;0;3500;1500;600;780
2992;1;4;6;48;20;1;1;1;35;245;0;0;1126;1631
2993;2;1;1;36;44;2;2;1;54;88;0;0;500;650
2994;2;16;2;60;44;2;1;1;35;150;2500;400;2000;2190
2995;1;0;5;12;22;1;1;4;35;42;0;0;200;748
2996;2;10;0;18;47;2;2;3;45;99999999;99999999;99999999;700;1428
2997;1;15;2;48;29;2;1;3;45;176;16200;0;1400;2475
2998;1;15;1;24;42;2;2;1;41;64;0;0;200;400
2999;1;8;3;12;31;1;2;3;35;0;5000;0;1700;2963
3000;1;8;3;60;30;2;1;1;35;55;8000;5500;2000;2552
3001;2;4;2;24;22;1;1;1;35;97;3216;0;1000;1000
3002;1;11;2;60;54;2;1;1;45;230;15000;0;1200;1415
3003;1;5;2;12;60;2;1;1;60;125;5000;0;400;1361
3004;2;7;1;48;43;2;1;1;44;92;0;0;1300;1653
3005;1;9;1;60;31;1;1;1;44;87;0;0;1200;1364
3006;1;12;2;60;28;1;1;1;35;126;15000;0;1350;1381
3007;1;5;5;36;29;1;1;1;35;134;0;0;300;425
3008;1;20;2;36;49;2;1;3;60;0;44000;0;2220;2220
3009;1;5;5;60;23;1;1;3;35;85;0;0;948;1148
3010;1;11;2;36;40;2;1;1;45;203;8000;4000;900;1674
3011;1;1;5;18;25;1;1;2;35;47;0;0;400;1367
3012;1;20;1;48;46;2;1;1;98;230;0;0;650;900
3013;1;10;2;24;50;2;1;3;45;102;6000;0;1000;2445
3014;2;1;5;60;26;1;1;2;35;0;0;0;2400;2599
3015;2;3;3;24;47;2;1;1;60;116;4000;1500;800;1000
3016;1;11;2;60;38;2;2;1;60;352;5000;0;1300;1850
3017;1;2;1;60;36;1;1;1;52;170;0;0;1300;1400
3018;1;18;2;60;35;2;1;1;45;92;4000;0;950;1250
3019;2;15;3;48;49;2;2;1;60;112;2000;1000;900;960
3020;2;2;1;60;40;1;2;1;104;138;5000;300;1700;1879
3021;1;5;5;12;41;2;1;3;35;0;0;0;900;1925
3022;1;13;5;36;34;1;1;1;35;90;0;0;500;1014
3023;2;3;3;36;53;3;1;4;105;84;2500;500;700;890
3024;2;0;1;36;27;2;1;2;42;72;0;0;700;925
3025;2;0;5;36;23;1;1;1;35;200;0;0;1100;2095
3026;2;0;6;60;27;2;1;3;60;0;0;0;1400;1453
3027;2;0;2;48;49;2;1;2;35;136;5000;1600;900;1178
3028;1;9;2;60;24;2;1;1;35;125;4000;0;1000;1174
3029;1;12;2;36;49;2;1;3;35;78;12000;2000;1000;1200
3030;1;2;6;60;23;2;1;3;35;140;0;0;1400;1581
3031;2;6;5;60;29;1;1;3;35;0;3500;0;1000;1183
3032;1;9;1;48;23;2;1;1;65;197;0;0;400;2305
3033;1;22;2;48;44;1;1;1;35;122;5000;0;900;1500
3034;2;0;3;60;39;2;1;2;35;85;1500;0;1270;1405
3035;1;0;2;60;27;1;1;1;35;87;15000;0;1000;1034
3036;2;18;2;18;38;2;2;3;60;93;20000;0;950;1350
3037;1;10;5;36;50;4;1;1;35;86;0;0;700;1473
3038;2;1;3;48;63;2;1;4;35;0;2000;0;500;1400
3039;1;2;6;30;21;1;1;1;35;53;5000;0;1000;1525
3040;1;30;2;48;53;2;1;3;45;0;38000;0;1600;2120
3041;1;3;5;36;28;1;1;1;35;91;0;0;1000;2050
3042;1;15;2;60;48;2;1;1;45;105;3000;0;250;1092
3043;1;10;6;60;50;1;1;1;35;147;0;0;1080;1152
3044;2;1;5;36;26;1;2;2;35;335;0;0;600;700
3045;2;5;5;48;28;2;1;1;35;173;0;0;1600;1630
3046;1;3;1;60;24;1;1;1;60;147;0;0;1050;1351
3047;1;11;2;60;28;2;1;1;75;260;24000;0;1400;1852
3048;2;4;1;36;24;2;1;2;55;100;0;0;650;725
3049;1;12;2;48;35;1;1;1;45;264;25000;1700;1000;1560
3050;1;4;2;24;49;2;1;1;45;132;15000;0;850;1338
3051;1;1;5;60;23;1;1;1;35;53;80000;0;1150;1409
3052;1;3;2;60;51;2;1;1;35;123;25000;0;1800;2208
3053;1;12;3;60;45;2;1;1;45;292;99999999;0;950;997
3054;2;29;1;60;55;2;2;1;45;100;0;0;1400;1530
3055;1;3;2;60;64;3;1;4;35;135;2500;0;650;660
3056;1;0;2;60;42;2;2;2;35;90;3000;1500;1200;1438
3057;2;2;4;12;32;2;2;1;45;60;3000;0;1000;1800
3058;1;29;2;48;60;2;1;1;35;152;3500;0;1050;1550
3059;1;20;2;24;42;2;2;3;60;145;10000;0;1000;1622
3060;1;2;5;60;23;1;2;1;35;80;0;0;1570;1671
3061;1;22;2;48;53;2;1;1;35;110;5000;0;1500;1683
3062;1;14;5;36;30;2;1;1;35;172;0;0;1100;1505
3063;1;5;6;24;33;2;1;1;60;115;0;0;400;1600
3064;1;8;2;36;37;2;2;1;75;190;20000;0;1000;2105
3065;1;5;2;60;26;2;1;1;35;56;6000;0;1100;1151
3066;1;23;2;48;45;2;1;1;90;298;10000;3500;500;1111
3067;1;1;2;60;28;2;2;1;35;72;6000;0;1150;2100
3068;2;0;1;12;23;2;1;2;43;80;0;0;200;1200
3069;1;40;2;36;59;2;1;3;35;0;17000;3000;500;1571
3070;1;6;2;60;22;1;1;1;45;233;10000;0;850;1014
3071;1;1;5;60;33;2;1;1;60;355;12000;0;1900;2150
3072;1;3;5;48;25;1;1;1;35;32;0;0;700;1114
3073;2;0;5;60;22;1;1;2;35;49;0;0;1250;1316
3074;1;8;2;36;25;2;1;1;35;185;3000;0;1600;2202
3075;1;2;1;60;28;1;1;1;47;115;0;0;1000;1015
3076;1;1;5;60;21;1;2;3;35;73;0;0;800;899
3077;2;0;2;48;42;4;2;1;60;119;15000;0;800;800
3078;2;3;3;60;35;2;2;1;45;219;1000;0;1000;1232
3079;1;14;2;48;44;2;1;1;60;105;3000;0;500;1745
3080;2;8;1;60;58;2;1;1;35;0;0;0;1700;2136
3081;1;6;1;60;23;2;1;1;48;134;0;0;1000;1064
3082;2;0;2;60;41;2;1;2;45;40;4500;80;800;825
3083;1;3;6;60;27;1;1;1;35;184;4700;700;1400;1640
3084;1;1;5;60;20;2;1;2;35;90;0;0;1370;1499
3085;2;7;1;60;22;2;1;2;47;119;0;0;1040;1200
3086;1;2;3;60;21;1;1;3;35;170;4000;0;1000;1522
3087;1;19;3;60;55;2;1;1;45;118;4000;0;1300;1661
3088;1;0;5;12;24;1;1;3;35;85;0;0;240;240
3089;1;1;5;36;23;1;1;1;35;95;0;0;1000;1639
3090;1;4;1;48;33;2;1;1;58;133;0;0;1500;1784
3091;1;4;5;30;30;1;1;1;35;81;0;0;600;775
3092;1;2;3;60;35;2;1;1;35;190;9900;2000;700;782
3093;1;20;2;60;54;2;1;1;60;191;5000;0;600;1400
3094;1;1;6;24;46;2;1;2;45;70;2500;0;390;590
3095;1;10;1;48;53;2;1;1;48;127;0;0;500;1000
3096;2;4;1;60;58;2;2;3;60;0;0;0;900;2906
3097;1;3;2;60;41;2;1;3;60;142;14000;0;1889;1889
3098;1;15;2;60;41;2;1;1;35;125;10000;0;1000;1040
3099;1;5;1;48;26;4;1;1;53;178;0;0;1200;2279
3100;1;26;2;48;49;2;1;1;60;240;2000;0;1750;2047
3101;1;6;2;36;23;2;1;1;45;125;3500;1500;650;1158
3102;1;8;1;54;29;2;1;1;43;80;0;0;1000;1241
3103;2;15;2;48;53;2;1;3;45;200;15000;3500;1650;2000
3104;1;1;5;12;21;1;1;4;35;0;0;0;800;1428
3105;1;7;2;36;25;2;1;1;35;70;3000;750;650;700
3106;2;10;1;60;38;2;2;3;60;0;8000;0;2200;2387
3107;1;19;2;36;47;2;1;1;35;110;12000;1600;1400;1883
3108;1;7;2;60;26;2;1;1;35;132;5000;2400;650;900
3109;1;10;3;36;41;2;1;1;45;168;11500;4000;250;500
3110;1;20;5;36;38;2;2;3;60;0;25000;0;1500;1650
3111;2;2;3;24;41;2;2;3;90;19;5000;0;800;1900
3112;1;5;1;24;36;2;1;1;70;100;0;0;700;2995
3113;1;2;6;36;31;2;1;1;45;130;0;0;600;1135
3114;2;2;3;48;44;2;1;4;60;95;4300;0;1250;1250
3115;1;3;5;60;23;1;1;3;45;70;4000;0;1000;1330
3116;1;10;1;36;45;2;2;1;83;383;0;0;800;4300
3117;2;10;2;48;35;2;1;1;45;63;5000;350;1000;1580
3118;1;0;5;48;20;1;1;2;35;215;15000;0;1100;1100
3119;1;4;5;60;26;1;1;1;35;104;2500;2000;1048;1048
3120;1;2;5;48;27;2;1;1;45;164;0;0;1100;1464
3121;1;20;2;30;55;2;1;3;75;0;25000;0;1100;1930
3122;1;0;5;48;19;1;1;2;35;53;0;0;1250;1310
3123;1;1;2;12;34;2;1;3;60;0;12000;0;400;600
3124;1;4;1;60;29;2;2;1;59;142;1000;0;1250;1267
3125;1;18;2;60;51;2;2;1;45;182;5000;0;1500;1500
3126;1;1;1;60;23;2;2;1;54;92;0;0;1450;1626
3127;1;15;3;60;31;2;1;1;60;100;2500;800;1000;1323
3128;2;0;1;60;36;2;1;4;47;121;0;0;900;1423
3129;1;6;6;60;20;2;1;1;45;130;0;0;1250;1404
3130;2;10;3;60;30;2;1;1;35;123;2000;0;1600;1600
3131;2;10;2;60;62;2;1;1;60;78;6000;0;1130;1130
3132;1;4;6;36;27;1;1;3;35;41;0;0;200;795
3133;1;6;5;48;27;1;1;1;35;113;4000;0;990;995
3134;1;6;3;60;35;2;1;1;45;160;3000;1200;900;1612
3135;1;2;2;48;50;2;1;1;35;86;4000;0;900;1221
3136;1;14;5;60;31;2;1;1;35;100;0;0;1500;1500
3137;2;0;6;36;19;1;1;1;35;100;0;0;650;650
3138;2;1;5;60;38;2;1;2;60;92;3500;0;1000;1025
3139;2;10;2;48;63;2;2;3;35;0;3000;0;4000;4769
3140;1;3;3;60;27;2;1;1;45;194;3500;1000;700;1083
3141;1;2;2;36;23;1;1;3;45;135;10000;0;1250;1400
3142;2;2;5;60;25;1;2;2;35;65;0;0;1500;1892
3143;1;5;5;60;30;2;1;3;45;189;0;0;2000;2312
3144;1;2;2;48;57;2;2;1;45;200;15000;0;1300;2700
3145;1;3;2;36;40;2;1;1;35;158;14000;0;700;850
3146;1;25;2;24;48;2;1;1;35;97;3500;0;225;525
3147;1;9;5;60;26;2;1;1;35;180;0;0;1300;1512
3148;1;15;2;24;39;2;1;1;60;180;4500;0;590;1793
3149;2;7;2;60;34;2;1;1;45;119;4000;0;2000;2221
3150;1;16;3;48;51;2;1;1;45;130;3000;500;500;964
3151;1;23;2;48;47;2;1;1;105;139;2500;0;750;940
3152;1;2;2;24;29;1;1;1;35;117;9000;0;500;1875
3153;2;14;2;60;38;2;2;1;60;145;5000;2400;1200;1383
3154;1;20;3;48;38;2;1;1;60;57;2500;0;900;1246
3155;1;38;1;60;57;2;1;1;56;210;0;0;1350;1520
3156;1;2;1;48;31;2;1;3;90;296;0;0;1450;2255
3157;1;15;2;60;48;4;1;1;45;150;21000;0;1150;1579
3158;1;13;3;60;40;2;1;1;60;100;3500;540;970;1270
3159;1;6;5;48;46;2;1;1;35;205;0;0;800;1450
3160;1;1;2;24;60;2;1;4;75;93;4000;0;400;1138
3161;1;10;1;36;33;2;1;1;68;84;0;0;400;470
3162;2;7;5;36;22;1;1;2;35;77;0;0;800;875
3163;1;16;2;18;32;2;2;1;60;140;12000;240;250;542
3164;1;1;1;36;30;1;1;1;49;141;0;0;700;850
3165;1;5;3;24;42;2;1;1;60;86;800;0;250;857
3166;1;2;2;48;23;2;1;1;35;125;3000;1600;1000;1259
3167;1;7;1;12;41;4;1;3;35;0;1200;0;200;850
3168;1;1;2;60;33;2;1;1;60;93;3500;0;1190;1190
3169;2;5;1;36;32;2;2;3;64;42;15000;0;1300;1450
3170;1;0;5;60;39;2;1;3;45;0;0;0;1300;1796
3171;1;6;5;12;23;1;1;1;35;100;0;0;475;1080
3172;1;8;1;60;31;2;1;1;66;211;0;0;1950;2276
3173;2;14;3;18;28;2;1;1;45;68;3000;0;200;400
3174;1;18;2;60;47;4;1;1;35;240;6500;0;1795;1795
