ID,Departamento,Region,Grado_Academico,Sexo,Canal_empleado,Tiempo_emtrenamiento,Edad,Calificacion_ano_anterior,Duracion_servicio,KPIs>80%,Premio_ganado,Puntuacion_Promedio,Promovido
18342,Procurement,region_30,Bachelor's,m,sourcing,1,35,3,7,0,0,66,0
18344,Operations,region_15,Master's & above,m,sourcing,2,39,3,10,0,0,59,0
18345,Finance,region_25,Bachelor's,m,sourcing,2,32,3,9,1,0,63,1
18347,Finance,region_27,Bachelor's,m,sourcing,1,30,5,4,1,0,60,0
18348,Analytics,region_21,Master's & above,m,other,1,32,3,7,0,0,80,0
18349,Analytics,region_22,,m,sourcing,1,26,,1,1,0,82,0
18350,Operations,region_2,Below Secondary,m,sourcing,1,24,,1,0,0,59,0
18351,Procurement,region_2,Bachelor's,m,sourcing,1,35,2,7,0,0,66,0
18352,Technology,region_16,Bachelor's,m,sourcing,1,26,3,3,1,0,79,0
18353,Sales & Marketing,region_21,Bachelor's,m,sourcing,1,31,4,2,1,0,50,0
18354,Operations,region_2,Master's & above,f,other,1,41,4,17,0,0,61,0
18355,Sales & Marketing,region_2,Bachelor's,f,other,2,34,1,10,0,0,54,0
18356,Procurement,region_22,Bachelor's,f,other,1,36,3,5,0,0,74,0
18357,Sales & Marketing,region_4,Bachelor's,m,other,1,27,5,1,1,0,48,0
18360,Operations,region_2,,f,other,1,36,5,4,1,0,55,0
18361,R&D,region_4,Bachelor's,m,other,1,31,4,5,1,0,84,0
18362,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,35,5,8,0,0,50,0
18365,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,42,5,15,1,0,49,0
18366,Sales & Marketing,region_1,Bachelor's,m,sourcing,2,30,1,4,0,0,51,0
18367,Technology,region_2,Bachelor's,m,sourcing,1,27,,1,1,0,97,1
18368,Sales & Marketing,region_22,Bachelor's,m,other,1,36,1,7,0,0,53,0
18371,Procurement,region_23,Bachelor's,m,sourcing,2,35,3,6,0,0,66,0
18372,Finance,region_2,Bachelor's,f,sourcing,1,31,3,3,0,0,58,0
18374,HR,region_31,Bachelor's,m,sourcing,1,27,,1,1,0,46,0
18375,Finance,region_7,Bachelor's,m,other,1,31,5,7,1,0,62,0
18376,Operations,region_11,Bachelor's,m,sourcing,1,40,3,5,0,0,57,0
18378,Technology,region_2,Bachelor's,f,other,1,52,2,24,0,0,78,0
18379,Procurement,region_7,Master's & above,m,sourcing,2,43,3,4,0,0,73,0
18383,Analytics,region_3,Bachelor's,m,other,1,29,5,2,1,0,85,0
18384,Procurement,region_17,Bachelor's,f,other,1,53,2,7,0,0,68,0
18386,Procurement,region_2,Bachelor's,f,sourcing,1,30,4,4,1,0,71,0
18388,Procurement,region_2,Master's & above,m,sourcing,1,35,5,6,1,0,67,0
18389,Finance,region_7,Master's & above,m,other,3,36,3,2,0,0,57,0
18390,Procurement,region_27,Master's & above,f,other,1,35,3,5,0,0,68,0
18391,Procurement,region_2,Bachelor's,m,sourcing,2,29,4,1,0,0,72,0
18392,Procurement,region_14,Master's & above,f,other,1,41,4,5,0,0,67,0
18393,Finance,region_2,Bachelor's,m,other,1,30,5,4,1,0,57,0
18394,Operations,region_15,Master's & above,m,sourcing,1,48,5,15,1,0,56,0
18395,Sales & Marketing,region_28,Bachelor's,m,other,2,37,3,2,0,0,49,0
18396,Sales & Marketing,region_31,Bachelor's,f,sourcing,1,27,3,3,1,0,53,0
18397,Procurement,region_17,Bachelor's,f,other,1,36,4,4,0,0,71,0
18398,R&D,region_2,Master's & above,m,other,1,42,5,5,0,0,81,1
18401,Analytics,region_29,Bachelor's,f,other,1,29,5,3,1,0,85,0
18402,Sales & Marketing,region_7,Master's & above,m,sourcing,2,35,4,8,1,0,50,1
18403,Operations,region_15,Bachelor's,m,other,1,34,4,3,0,0,62,0
18404,Operations,region_19,Bachelor's,f,sourcing,1,33,3,3,0,0,62,0
18405,Technology,region_7,Bachelor's,f,other,1,50,3,16,0,0,80,0
18406,Operations,region_22,Master's & above,m,sourcing,1,50,5,8,0,0,59,0
18408,Sales & Marketing,region_22,Master's & above,m,other,1,31,5,2,0,0,48,0
18409,Analytics,region_28,Bachelor's,m,sourcing,3,28,,1,1,0,78,0
18410,Technology,region_15,Bachelor's,m,other,1,38,5,3,1,0,76,0
18411,Sales & Marketing,region_2,Bachelor's,m,other,4,49,1,5,0,0,49,0
18412,Technology,region_2,Master's & above,f,sourcing,1,46,1,16,0,0,77,0
18413,Technology,region_24,Bachelor's,m,other,1,35,3,7,0,0,81,0
18414,Operations,region_21,Bachelor's,m,sourcing,1,32,4,8,0,0,60,0
18415,Analytics,region_7,Master's & above,f,other,1,41,3,12,0,0,82,0
18416,Operations,region_22,Bachelor's,m,other,1,35,2,10,0,0,61,0
18417,Procurement,region_2,Bachelor's,m,sourcing,2,36,4,9,1,0,71,0
18418,Sales & Marketing,region_6,Bachelor's,f,other,1,31,3,4,0,0,48,0
18419,Technology,region_5,Bachelor's,m,other,1,26,3,3,0,0,75,0
18420,Operations,region_30,Bachelor's,m,other,2,37,3,9,0,0,55,0
18421,Technology,region_14,Master's & above,m,sourcing,1,39,5,12,1,0,80,1
18423,Sales & Marketing,region_14,Bachelor's,m,other,1,36,1,3,0,0,50,0
18424,Sales & Marketing,region_13,,m,other,1,23,4,2,0,0,46,0
18425,Sales & Marketing,region_2,Master's & above,m,sourcing,1,59,3,29,0,0,51,0
18426,Technology,region_23,Bachelor's,m,other,1,28,1,2,0,0,80,0
18427,Finance,region_22,Bachelor's,m,other,1,32,3,6,0,0,61,0
18428,Analytics,region_27,Bachelor's,m,other,1,26,,1,0,0,82,0
18429,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,40,3,6,1,0,50,0
18430,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,39,3,10,0,0,50,0
18432,Legal,region_7,Master's & above,m,other,1,41,5,2,1,0,60,0
18433,Sales & Marketing,region_8,Bachelor's,m,other,1,31,1,8,0,0,47,0
18434,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,44,1,15,0,0,49,0
18435,Sales & Marketing,region_14,Bachelor's,f,sourcing,1,33,2,3,0,0,50,0
18436,Technology,region_2,Bachelor's,m,other,1,38,3,10,1,0,79,0
18438,Technology,region_2,Bachelor's,m,sourcing,1,34,5,4,1,0,77,0
18439,Legal,region_2,Bachelor's,m,sourcing,1,27,5,2,1,0,55,0
18440,Operations,region_2,Master's & above,m,other,3,41,5,10,1,0,57,0
18441,Operations,region_15,Bachelor's,m,referred,1,33,3,3,0,0,60,0
18442,Operations,region_11,Bachelor's,m,sourcing,1,33,3,10,0,0,56,0
18443,Procurement,region_2,Master's & above,m,other,3,37,4,8,0,0,67,0
18444,Technology,region_4,Bachelor's,f,other,1,29,,1,0,0,81,0
18445,Sales & Marketing,region_26,Bachelor's,m,other,1,33,4,6,0,0,51,0
18446,Procurement,region_22,Master's & above,f,other,2,34,3,9,0,0,67,0
18447,Sales & Marketing,region_22,Bachelor's,f,other,1,25,5,3,1,0,54,0
18448,Procurement,region_2,Bachelor's,m,sourcing,1,43,5,13,1,0,67,0
18449,Analytics,region_7,Bachelor's,m,other,1,37,5,3,1,0,85,0
18450,Sales & Marketing,region_2,Master's & above,m,other,1,47,5,7,0,0,49,0
18451,Procurement,region_27,Bachelor's,f,sourcing,1,35,3,4,0,0,68,0
18452,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,34,4,8,0,0,47,0
18453,Sales & Marketing,region_15,Bachelor's,m,other,1,37,1,7,0,0,49,0
18455,Analytics,region_2,Bachelor's,m,other,1,28,5,4,0,0,82,0
18456,R&D,region_2,Bachelor's,m,sourcing,1,28,3,2,0,0,84,0
18457,Analytics,region_29,Bachelor's,m,sourcing,3,34,3,3,0,0,82,0
18459,Technology,region_2,Bachelor's,m,sourcing,1,37,3,8,0,0,83,0
18460,Technology,region_14,Master's & above,m,other,1,45,3,16,1,0,78,1
18461,Sales & Marketing,region_3,Master's & above,m,other,1,33,5,3,0,0,46,0
18462,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,46,4,13,0,0,44,0
18464,Analytics,region_22,Bachelor's,m,other,2,31,4,4,0,0,80,0
18465,Sales & Marketing,region_15,,m,sourcing,3,40,3,11,0,0,45,0
18466,Finance,region_27,Bachelor's,m,sourcing,1,27,3,4,0,0,71,1
18467,Sales & Marketing,region_2,,m,other,1,32,5,5,0,0,46,0
18469,Technology,region_1,Master's & above,m,other,1,30,3,7,0,0,82,0
18470,Procurement,region_17,Bachelor's,f,other,1,46,5,4,0,1,90,1
18471,Analytics,region_22,Bachelor's,m,other,3,31,5,3,1,0,98,1
18473,Operations,region_2,Bachelor's,m,sourcing,1,30,,1,1,0,58,0
18474,Legal,region_22,Bachelor's,m,other,1,27,1,2,0,0,64,0
18475,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,27,5,3,1,0,49,1
18476,Sales & Marketing,region_12,Bachelor's,f,sourcing,1,27,,1,1,1,98,1
18477,Technology,region_14,Bachelor's,f,other,3,39,5,2,0,0,91,1
18478,Sales & Marketing,region_28,Master's & above,m,sourcing,1,34,3,7,1,0,45,0
18479,HR,region_30,Bachelor's,m,sourcing,1,28,3,4,1,0,49,0
18480,Sales & Marketing,region_2,Master's & above,f,other,1,32,1,9,0,0,47,0
18481,Sales & Marketing,region_12,Bachelor's,m,sourcing,2,35,5,6,0,0,43,0
18482,Analytics,region_22,Bachelor's,m,sourcing,1,32,3,7,1,0,87,1
18483,Sales & Marketing,region_11,Bachelor's,m,other,1,24,3,1,0,0,51,0
18484,Sales & Marketing,region_5,Bachelor's,m,sourcing,1,40,3,6,0,0,48,0
18486,Sales & Marketing,region_24,Bachelor's,m,other,1,31,1,6,0,0,49,0
18490,Operations,region_11,Bachelor's,f,sourcing,1,42,3,3,0,0,58,0
18491,Operations,region_2,Bachelor's,m,other,2,41,3,2,1,0,59,0
18492,Analytics,region_22,Bachelor's,f,sourcing,1,32,3,4,1,0,80,0
18494,Operations,region_13,Bachelor's,m,other,1,32,2,7,1,0,59,0
18495,Sales & Marketing,region_27,Bachelor's,m,other,1,34,5,8,0,0,48,0
18496,Sales & Marketing,region_13,Bachelor's,m,other,1,39,1,3,0,0,48,0
18497,HR,region_2,Master's & above,m,other,1,47,3,20,0,0,51,0
18498,Analytics,region_22,Master's & above,m,other,1,35,4,9,1,0,87,0
18499,Legal,region_11,Bachelor's,m,other,1,32,3,5,1,0,60,0
18500,Procurement,region_7,Bachelor's,f,other,1,33,5,5,1,0,75,0
18501,Operations,region_22,Master's & above,f,other,2,32,4,5,1,0,60,0
18503,Operations,region_14,Bachelor's,f,sourcing,1,35,4,4,0,0,58,0
18504,Operations,region_22,Master's & above,f,sourcing,1,49,5,19,0,0,63,0
18505,Finance,region_26,Bachelor's,m,other,3,29,3,5,0,0,58,0
18506,Technology,region_2,Master's & above,f,other,1,55,1,14,1,0,76,0
18508,Sales & Marketing,region_16,,m,other,1,23,,1,1,0,43,0
18509,Operations,region_31,Bachelor's,m,other,1,26,5,3,0,0,61,0
18510,Sales & Marketing,region_31,Bachelor's,m,other,1,29,5,4,0,0,50,0
18511,Analytics,region_16,Bachelor's,m,other,1,29,4,4,1,0,82,0
18513,Technology,region_26,Bachelor's,f,other,1,27,,1,0,0,80,0
18514,Operations,region_2,Bachelor's,m,other,1,43,3,20,1,0,60,0
18515,Technology,region_26,Bachelor's,f,other,1,40,4,12,1,0,79,0
18517,Procurement,region_7,Below Secondary,f,sourcing,1,23,3,2,0,0,71,0
18519,Technology,region_22,Bachelor's,m,sourcing,2,31,,1,0,0,82,0
18520,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,27,5,4,0,0,86,1
18521,Operations,region_22,Bachelor's,m,referred,1,28,4,2,0,0,59,0
18524,Legal,region_2,Master's & above,f,sourcing,1,37,3,7,0,0,58,0
18525,Operations,region_7,Bachelor's,m,other,1,41,3,7,1,0,60,0
18526,Analytics,region_27,Bachelor's,m,other,1,34,3,6,0,0,83,0
18527,Procurement,region_13,Bachelor's,m,sourcing,1,32,2,6,0,0,69,0
18528,Operations,region_29,Bachelor's,f,other,1,35,3,7,0,0,62,0
18529,Finance,region_26,Bachelor's,m,other,1,29,,1,0,0,59,0
18530,Analytics,region_15,Bachelor's,m,sourcing,1,29,4,3,1,0,88,0
18531,Analytics,region_28,Master's & above,m,sourcing,2,32,3,4,1,0,86,1
18534,Analytics,region_2,Bachelor's,m,other,1,43,5,10,0,0,89,0
18535,Sales & Marketing,region_2,,m,other,1,31,3,6,1,0,47,0
18538,Sales & Marketing,region_28,Bachelor's,f,other,1,29,5,2,0,1,64,1
18540,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,31,5,3,1,0,52,0
18541,Sales & Marketing,region_19,Bachelor's,m,other,1,40,2,5,0,0,45,0
18542,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,41,3,7,0,0,45,0
18543,Procurement,region_30,Bachelor's,m,other,1,30,3,2,1,0,73,0
18544,Operations,region_2,Bachelor's,f,sourcing,1,50,1,5,1,0,60,0
18545,Operations,region_13,Bachelor's,f,other,1,32,3,4,0,0,51,0
18547,Operations,region_32,,m,sourcing,1,30,4,3,0,0,60,0
18549,Procurement,region_4,Master's & above,m,sourcing,1,42,3,11,0,0,72,0
18550,R&D,region_26,Master's & above,m,sourcing,1,33,3,6,1,0,94,1
18551,Sales & Marketing,region_16,Bachelor's,m,other,1,32,2,3,1,0,50,0
18553,Operations,region_26,Bachelor's,m,other,1,36,2,6,0,0,58,0
18556,Sales & Marketing,region_28,,m,other,1,36,4,9,0,0,50,0
18557,Sales & Marketing,region_14,Bachelor's,m,other,1,31,4,4,0,0,51,0
18559,HR,region_28,Master's & above,m,sourcing,1,32,5,8,0,0,52,0
18560,Procurement,region_22,Master's & above,m,other,1,35,1,3,0,0,70,0
18561,Finance,region_2,Below Secondary,m,other,1,23,3,2,0,0,54,0
18562,Procurement,region_2,Bachelor's,m,sourcing,3,55,3,6,0,0,71,0
18563,Sales & Marketing,region_14,Bachelor's,m,sourcing,3,26,3,2,0,0,54,0
18564,Sales & Marketing,region_2,,m,other,1,29,4,5,0,0,51,0
18567,Sales & Marketing,region_29,Master's & above,m,other,1,37,2,2,0,0,48,0
18569,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,38,1,7,0,0,50,0
18571,Operations,region_7,Bachelor's,m,other,1,26,,1,0,0,66,0
18572,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,34,1,5,1,0,48,0
18574,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,29,2,3,0,0,52,0
18576,Operations,region_7,Bachelor's,f,sourcing,1,36,2,3,0,0,60,0
18578,Operations,region_26,Bachelor's,m,sourcing,1,27,2,2,0,0,55,0
18579,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,26,3,3,0,0,48,0
18580,Operations,region_25,Bachelor's,m,sourcing,1,30,3,5,0,0,59,0
18583,Finance,region_13,Master's & above,f,sourcing,1,33,5,4,0,0,62,0
18584,Operations,region_2,Bachelor's,m,sourcing,1,38,3,4,1,0,60,0
18586,Finance,region_29,Bachelor's,f,other,1,27,3,6,0,0,60,0
18587,Technology,region_2,Bachelor's,m,sourcing,1,48,4,11,0,0,81,0
18588,Sales & Marketing,region_22,Bachelor's,f,other,1,30,4,9,0,0,48,0
18589,Operations,region_2,Bachelor's,f,other,1,44,3,3,1,0,56,0
18590,Procurement,region_26,Bachelor's,m,other,2,26,,1,0,0,72,0
18591,Technology,region_22,Bachelor's,m,sourcing,1,28,2,4,0,0,82,0
18592,R&D,region_2,Master's & above,f,other,1,37,5,6,0,0,86,0
18593,Sales & Marketing,region_28,,m,other,1,34,2,3,0,0,46,0
18598,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,47,5,18,0,0,44,0
18599,Operations,region_7,Bachelor's,f,sourcing,1,37,3,10,0,0,60,0
18602,Sales & Marketing,region_13,Bachelor's,f,sourcing,1,27,2,2,0,0,51,0
18603,Finance,region_13,Master's & above,m,other,1,32,5,6,0,0,60,0
18604,Technology,region_7,Bachelor's,f,other,1,32,4,2,0,0,76,0
18606,Analytics,region_25,Bachelor's,m,sourcing,1,30,5,4,1,0,88,1
18607,Sales & Marketing,region_4,Master's & above,m,other,1,45,5,14,1,0,48,0
18608,Sales & Marketing,region_2,Bachelor's,m,referred,1,31,5,6,1,0,51,0
18610,Technology,region_27,Bachelor's,m,other,1,28,3,2,1,0,77,0
18611,Legal,region_7,Master's & above,m,sourcing,1,35,4,4,0,0,61,0
18614,Operations,region_20,Bachelor's,f,other,1,26,,1,0,1,58,0
18616,Operations,region_22,Bachelor's,m,sourcing,2,34,3,4,0,0,61,0
18618,Procurement,region_19,Bachelor's,m,other,1,44,4,10,0,0,68,0
18619,Sales & Marketing,region_10,Master's & above,m,sourcing,1,39,5,2,1,0,52,1
18620,Technology,region_2,Bachelor's,f,other,1,33,4,9,0,0,75,0
18621,Sales & Marketing,region_2,Bachelor's,f,other,1,29,,1,0,0,45,0
18622,Operations,region_15,Master's & above,f,sourcing,1,32,3,9,0,0,59,0
18623,Sales & Marketing,region_22,Bachelor's,m,other,1,53,3,11,0,0,54,0
18624,Procurement,region_2,Bachelor's,m,other,1,33,5,7,1,0,70,0
18627,Analytics,region_4,Bachelor's,m,other,2,29,3,4,0,0,86,0
18628,Operations,region_22,Bachelor's,m,other,1,37,2,8,0,0,60,0
18630,Technology,region_11,Bachelor's,m,other,1,34,1,7,0,0,75,0
18631,Operations,region_26,,m,other,1,29,5,5,1,0,59,0
18635,Sales & Marketing,region_10,Bachelor's,m,other,1,31,1,3,0,0,51,0
18636,Operations,region_2,Bachelor's,m,other,1,42,4,3,0,0,63,0
18637,Operations,region_13,Bachelor's,f,other,2,30,3,5,1,0,53,0
18639,Sales & Marketing,region_1,,m,sourcing,1,27,4,3,0,0,51,0
18641,Technology,region_2,Master's & above,m,sourcing,1,47,3,19,0,0,82,0
18642,Procurement,region_26,Bachelor's,m,sourcing,2,31,2,8,0,0,68,0
18643,Operations,region_31,Bachelor's,m,sourcing,1,29,,1,0,0,61,0
18644,R&D,region_22,Bachelor's,m,referred,1,27,5,6,1,0,94,1
18645,Analytics,region_22,,m,other,1,29,4,3,1,0,81,0
18646,Sales & Marketing,region_13,Master's & above,m,other,1,42,5,6,1,0,49,1
18647,Sales & Marketing,region_15,Bachelor's,m,sourcing,2,35,3,6,0,0,45,0
18648,Sales & Marketing,region_22,Bachelor's,m,referred,1,30,5,3,1,0,49,0
18650,Procurement,region_26,Bachelor's,f,other,1,29,,1,1,0,69,0
18651,Legal,region_22,Below Secondary,m,other,1,25,5,2,1,0,59,0
18652,Analytics,region_22,Bachelor's,m,other,1,28,3,6,0,0,86,0
18653,Finance,region_13,Bachelor's,m,other,1,42,5,11,0,0,52,0
18655,Operations,region_19,Master's & above,m,other,1,40,3,2,0,0,57,0
18656,Technology,region_11,Bachelor's,m,other,1,33,3,6,0,0,83,0
18657,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,56,5,14,0,0,48,0
18658,Operations,region_7,Master's & above,m,other,1,49,4,20,0,0,58,0
18659,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,29,5,6,1,0,50,0
18661,Sales & Marketing,region_25,,m,sourcing,1,25,2,3,0,0,49,0
18663,Sales & Marketing,region_6,Bachelor's,m,other,1,34,3,10,0,0,48,0
18664,R&D,region_2,,m,other,1,24,4,2,0,0,81,0
18669,Procurement,region_2,Bachelor's,m,other,1,51,3,19,0,0,84,1
18670,Sales & Marketing,region_7,Master's & above,m,other,1,37,2,9,0,0,46,0
18671,Procurement,region_20,Master's & above,f,sourcing,1,32,5,8,1,0,67,0
18672,Sales & Marketing,region_10,Master's & above,m,other,1,37,3,9,0,0,54,0
18673,Analytics,region_2,Bachelor's,m,sourcing,3,34,3,6,0,0,81,0
18674,Operations,region_22,Bachelor's,f,other,1,34,2,9,1,0,57,1
18675,Technology,region_2,Bachelor's,m,sourcing,1,28,3,2,0,0,80,0
18676,Procurement,region_2,Bachelor's,f,other,1,41,2,15,0,0,70,0
18677,Procurement,region_29,Master's & above,m,other,2,34,1,8,0,0,70,0
18678,Analytics,region_31,Bachelor's,m,other,1,32,3,8,0,0,77,0
18679,Analytics,region_11,Bachelor's,m,sourcing,1,35,2,9,0,0,80,0
18680,Analytics,region_22,Bachelor's,m,other,2,29,3,5,0,0,84,0
18682,Technology,region_28,Master's & above,m,sourcing,2,34,4,9,1,0,81,0
18685,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,34,1,2,1,0,52,0
18688,Analytics,region_34,Bachelor's,m,sourcing,1,26,4,2,0,0,89,0
18691,Analytics,region_1,Master's & above,m,sourcing,1,32,5,4,1,0,90,1
18692,Sales & Marketing,region_7,Master's & above,m,other,1,37,4,5,1,0,49,0
18693,Operations,region_22,Bachelor's,m,sourcing,2,29,5,5,0,0,64,1
18694,Operations,region_15,Master's & above,m,sourcing,1,44,5,15,0,0,64,0
18699,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,34,5,7,0,0,52,0
18701,Legal,region_2,Bachelor's,m,sourcing,1,37,3,7,0,0,55,0
18702,HR,region_2,Master's & above,m,sourcing,1,36,3,2,0,0,46,0
18703,Sales & Marketing,region_20,Bachelor's,m,other,2,32,1,9,0,0,48,0
18705,Procurement,region_2,Below Secondary,m,other,1,26,5,2,1,0,71,0
18706,Sales & Marketing,region_7,Bachelor's,m,other,1,31,5,5,1,0,49,1
18707,Analytics,region_2,Bachelor's,m,other,2,33,3,2,0,0,82,0
18708,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,32,3,2,0,0,49,0
18709,Operations,region_15,Master's & above,m,other,3,35,5,7,1,0,59,0
18710,Analytics,region_26,,m,other,1,28,3,5,0,0,84,0
18711,Procurement,region_2,Master's & above,f,sourcing,1,55,4,25,1,0,72,0
18713,Technology,region_2,Bachelor's,m,other,1,59,3,7,1,0,80,0
18714,Sales & Marketing,region_13,Master's & above,m,sourcing,1,59,4,14,1,0,48,1
18715,Operations,region_4,Bachelor's,m,other,1,35,4,5,1,0,61,0
18717,Analytics,region_29,Bachelor's,f,other,1,29,5,5,0,0,90,1
18719,Procurement,region_2,Bachelor's,f,other,2,31,,1,1,0,72,0
18720,Technology,region_7,Bachelor's,f,sourcing,2,36,4,9,0,0,86,0
18721,Operations,region_22,Bachelor's,m,sourcing,1,26,,1,1,0,61,0
18723,HR,region_15,Bachelor's,m,other,1,33,2,6,0,0,50,0
18725,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,37,5,9,1,0,49,1
18727,Finance,region_15,Bachelor's,m,other,2,26,3,3,0,0,56,0
18730,Sales & Marketing,region_15,Master's & above,m,other,2,31,3,6,0,0,47,0
18731,Sales & Marketing,region_22,Bachelor's,m,other,1,24,3,2,0,0,46,0
18732,Technology,region_23,Master's & above,m,other,1,40,5,6,1,0,81,1
18735,Analytics,region_2,Bachelor's,m,sourcing,2,30,4,10,0,0,86,0
18736,Technology,region_33,Bachelor's,m,other,1,56,3,17,0,0,81,0
18737,Procurement,region_25,Bachelor's,f,other,1,28,5,4,1,1,68,0
18741,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,30,1,4,0,0,49,0
18742,Analytics,region_32,Bachelor's,m,other,1,30,5,2,0,0,86,0
18744,Sales & Marketing,region_27,Bachelor's,m,other,1,31,5,7,0,0,61,1
18745,Procurement,region_26,Bachelor's,f,other,1,33,4,4,1,0,82,1
18746,Sales & Marketing,region_8,Bachelor's,m,other,1,26,1,4,0,0,49,0
18747,Sales & Marketing,region_32,Bachelor's,m,other,1,28,,1,0,0,48,0
18748,Sales & Marketing,region_30,Bachelor's,m,other,1,39,4,7,0,0,47,0
18749,Operations,region_13,Bachelor's,f,other,1,31,3,3,1,0,61,0
18750,Procurement,region_31,Bachelor's,f,other,1,25,3,2,0,1,69,0
18752,Analytics,region_16,Bachelor's,m,sourcing,1,40,4,10,0,0,82,0
18754,Operations,region_2,Bachelor's,f,other,2,40,3,6,0,0,58,0
18755,Sales & Marketing,region_33,Bachelor's,m,other,1,43,5,10,1,0,48,1
18756,Operations,region_16,Bachelor's,f,other,1,38,3,7,0,0,58,0
18757,Finance,region_2,Bachelor's,m,other,2,46,3,5,0,0,57,0
18758,Technology,region_31,Bachelor's,m,other,2,28,4,4,1,0,81,1
18759,Analytics,region_34,Bachelor's,m,sourcing,1,30,5,8,1,0,84,0
18760,Sales & Marketing,region_23,Master's & above,m,other,2,32,2,3,0,0,45,0
18761,Analytics,region_31,Bachelor's,m,sourcing,1,28,3,5,0,0,86,0
18762,Legal,region_2,Bachelor's,m,sourcing,1,35,4,9,0,0,59,0
18763,Procurement,region_31,Master's & above,m,sourcing,1,40,3,3,0,0,68,0
18765,Sales & Marketing,region_6,Bachelor's,f,sourcing,1,28,,1,0,0,53,0
18769,Operations,region_32,Bachelor's,f,sourcing,1,32,5,5,0,0,58,0
18770,Technology,region_13,Bachelor's,m,sourcing,1,29,,1,0,0,79,0
18771,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,43,3,5,0,0,47,0
18772,Analytics,region_22,Bachelor's,m,sourcing,1,28,1,4,0,0,86,1
18773,Sales & Marketing,region_22,Master's & above,m,sourcing,2,32,2,2,1,0,49,0
18774,Operations,region_17,Bachelor's,f,sourcing,1,31,5,3,1,0,62,0
18777,Technology,region_27,Bachelor's,m,other,1,28,5,2,1,0,79,0
